    1,        1675.,           0.,           0.
     2,   1547.49817,           0.,  -640.994751
     3,   1184.40381,           0.,  -1184.40381
     4,   640.994751,           0.,  -1547.49817
     5,           0.,           0.,       -1675.
     6,  -640.994751,           0.,  -1547.49817
     7,  -1184.40381,           0.,  -1184.40381
     8,  -1547.49817,           0.,  -640.994751
     9,       -1675.,           0.,           0.
     10,  -1547.49817,           0.,   640.994751
     11,  -1184.40381,           0.,   1184.40381
     12,  -640.994751,           0.,   1547.49817
     13,           0.,           0.,        1675.
     14,   640.994751,           0.,   1547.49817
     15,   1184.40381,           0.,   1184.40381
     16,   1547.49817,           0.,   640.994751
     17,        1675.,        -180.,           0.
     18,   1547.49817,        -180.,  -640.994751
     19,   1184.40381,        -180.,  -1184.40381
     20,   640.994751,        -180.,  -1547.49817
     21,           0.,        -180.,       -1675.
     22,  -640.994751,        -180.,  -1547.49817
     23,  -1184.40381,        -180.,  -1184.40381
     24,  -1547.49817,        -180.,  -640.994751
     25,       -1675.,        -180.,           0.
     26,  -1547.49817,        -180.,   640.994751
     27,  -1184.40381,        -180.,   1184.40381
     28,  -640.994751,        -180.,   1547.49817
     29,           0.,        -180.,        1675.
     30,   640.994751,        -180.,   1547.49817
     31,   1184.40381,        -180.,   1184.40381
     32,   1547.49817,        -180.,   640.994751
